OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountPercent,ShippingCost,PaymentMethod,PaymentStatus,ReturnStatus,DeliveryDays
7099,27-12-2023,501,1215,2,25,326,Debit Card,Completed,No,6
7100,08-08-2022,1016,550,2,25,95,Debit Card,Completed,No,3
7101,31-07-2024,2334,767,4,20,109,Net Banking,Completed,No,9
7102,26-03-2024,2055,457,4,15,122,Credit Card,Completed,No,2
7103,08-01-2023,3964,1293,5,25,377,COD,Pending,No,4
7104,23-08-2023,3675,944,5,5,190,Credit Card,Completed,No,9
7105,03-04-2022,4056,244,5,10,314,COD,Completed,No,5
7106,13-05-2024,2707,280,4,20,278,COD,Completed,No,3
7107,03-08-2023,2100,804,3,0,285,UPI,Failed,No,1
7108,10-02-2024,2566,1172,4,20,492,Debit Card,Completed,No,6
7109,25-02-2024,3018,1133,5,30,322,Debit Card,Completed,No,6
7110,25-05-2023,109,1465,3,25,47,Credit Card,Completed,No,8
7111,27-06-2023,3423,449,5,30,165,UPI,Completed,No,6
7112,29-05-2024,66,956,3,20,408,UPI,Completed,No,1
7113,22-02-2022,3082,99,1,30,493,Credit Card,Completed,No,3
7114,29-06-2023,4298,852,4,5,110,Debit Card,Completed,No,4
7115,16-07-2024,2949,1128,1,10,448,Net Banking,Pending,No,5
7116,13-11-2024,214,1217,2,30,234,UPI,Completed,No,3
7117,02-10-2023,4423,627,1,25,95,Debit Card,Completed,No,3
7118,07-11-2022,1041,46,1,30,328,Credit Card,Pending,No,6
7119,13-05-2022,4619,574,2,20,234,Debit Card,Completed,No,6
7120,28-06-2024,988,626,4,20,350,Net Banking,Completed,No,6
7121,24-01-2022,3196,1222,5,10,485,Debit Card,Completed,No,6
7122,10-11-2022,504,764,4,5,219,UPI,Completed,No,3
7123,24-11-2023,756,105,5,10,79,UPI,Completed,No,7
7124,29-07-2022,1342,29,2,30,276,Debit Card,Completed,No,10
7125,01-03-2024,2589,169,3,5,394,Debit Card,Completed,No,5
7126,19-10-2022,1382,634,2,15,322,Debit Card,Pending,No,10
7127,24-11-2022,2988,869,4,10,463,Credit Card,Completed,No,2
7128,30-12-2023,2845,888,3,15,58,Debit Card,Completed,No,11
7129,13-05-2023,2520,457,2,5,443,UPI,Completed,No,2
7130,12-04-2024,3727,443,4,20,368,UPI,Pending,No,10
7131,18-07-2023,1888,1361,3,0,371,Net Banking,Completed,No,6
7132,14-09-2022,1324,796,4,5,93,Debit Card,Completed,Yes,4
7133,01-01-2022,3810,399,2,20,311,Debit Card,Completed,No,5
7134,26-10-2024,3748,186,1,0,442,UPI,Completed,No,3
7135,31-03-2023,2132,298,1,30,237,UPI,Completed,No,3
7136,29-06-2023,2425,841,2,15,404,Credit Card,Completed,No,5
7137,30-12-2024,3385,531,5,20,488,Net Banking,Completed,No,6
7138,30-03-2024,2252,1479,4,30,198,UPI,Completed,Yes,2
7139,26-12-2024,1009,1497,2,10,265,Credit Card,Completed,No,9
7140,24-10-2024,1318,1101,1,10,279,Debit Card,Completed,Yes,1
7141,12-04-2023,3217,642,4,10,365,Debit Card,Completed,No,8
7142,26-03-2022,4635,658,5,20,484,Credit Card,Completed,No,1
7143,11-06-2024,17,245,1,5,133,UPI,Completed,No,8
7144,09-10-2022,4671,1448,3,25,83,Credit Card,Completed,No,3
7145,14-06-2023,1803,1018,5,15,275,Debit Card,Completed,No,1
7146,20-03-2024,2624,136,4,20,261,UPI,Completed,No,3
7147,09-09-2024,130,1161,1,30,59,Credit Card,Failed,No,5
7148,06-11-2022,1474,205,4,0,153,Debit Card,Pending,No,2
7149,15-12-2024,950,884,1,25,288,Net Banking,Completed,Yes,10
7150,30-06-2024,3997,556,1,30,281,Debit Card,Completed,No,5
7151,20-05-2022,1069,60,3,20,150,Net Banking,Completed,No,5
7152,20-05-2024,4312,249,3,20,278,Debit Card,Completed,No,3
7153,15-02-2022,1624,1439,1,30,248,UPI,Completed,No,8
7154,10-05-2022,2896,885,3,25,181,UPI,Completed,No,2
7155,02-07-2022,2737,638,3,15,412,COD,Completed,No,8
7156,07-09-2023,2313,983,5,5,168,COD,Completed,No,6
7157,01-06-2022,1947,397,3,30,188,Net Banking,Completed,Yes,4
7158,16-03-2023,617,45,5,5,114,Net Banking,Completed,No,4
7159,20-08-2022,1870,2,2,5,201,Credit Card,Completed,No,5
7160,24-05-2023,301,1186,5,5,184,Credit Card,Completed,No,1
7161,03-01-2024,985,1221,5,15,352,Credit Card,Completed,No,5
7162,01-12-2022,3692,706,1,30,129,Debit Card,Completed,No,6
7163,23-02-2023,4502,559,2,0,475,Net Banking,Completed,No,7
7164,14-04-2024,3427,226,2,20,378,Credit Card,Completed,No,3
7165,10-08-2022,161,1026,4,30,434,Net Banking,Completed,No,7
7166,22-04-2023,26,1236,2,10,382,Debit Card,Completed,Yes,11
7167,13-03-2023,83,1317,4,5,405,UPI,Completed,No,9
7168,31-08-2024,173,1104,4,15,123,Debit Card,Completed,No,8
7169,14-04-2024,999,119,5,20,331,Debit Card,Completed,No,8
7170,01-01-2022,3142,598,5,5,394,Credit Card,Completed,No,4
7171,01-12-2023,2883,568,1,25,302,Debit Card,Completed,No,2
7172,18-01-2023,4102,942,1,5,42,Debit Card,Completed,No,3
7173,25-05-2023,2844,575,3,30,431,Net Banking,Completed,No,3
7174,31-03-2022,4621,8,4,25,315,Debit Card,Completed,No,11
7175,06-06-2023,2111,235,3,30,373,Credit Card,Completed,No,9
7176,20-10-2023,3085,427,1,25,160,UPI,Completed,No,7
7177,12-11-2024,2046,602,2,25,472,Credit Card,Completed,No,2
7178,13-07-2022,761,279,3,20,310,COD,Completed,No,10
7179,31-03-2024,205,912,1,15,72,Credit Card,Completed,No,7
7180,12-11-2023,4993,853,5,5,206,Credit Card,Completed,No,1
7181,14-02-2022,3103,640,4,0,312,Net Banking,Completed,No,9
7182,06-12-2022,2036,360,3,20,313,Debit Card,Completed,No,10
7183,08-01-2024,1553,1204,1,20,434,Credit Card,Pending,No,5
7184,25-07-2023,4973,605,3,15,463,Net Banking,Completed,No,11
7185,11-09-2023,825,212,3,15,222,UPI,Completed,No,2
7186,11-10-2024,2957,716,1,25,215,Net Banking,Completed,No,8
7187,24-10-2022,3749,549,1,5,272,Net Banking,Failed,No,4
7188,21-06-2023,2446,218,4,30,246,Debit Card,Completed,No,8
7189,13-09-2022,3897,1475,3,20,453,Debit Card,Completed,No,3
7190,19-07-2022,839,146,2,20,105,Debit Card,Completed,No,1
7191,28-05-2024,4696,1083,3,20,273,COD,Completed,No,7
7192,14-10-2023,3684,641,5,20,401,Net Banking,Completed,No,6
7193,06-03-2022,1962,1427,1,15,123,Net Banking,Completed,No,10
7194,31-01-2023,938,1057,5,15,130,UPI,Completed,No,9
7195,16-08-2023,2932,990,5,30,75,Credit Card,Completed,No,3
7196,15-07-2023,425,411,3,30,98,UPI,Completed,Yes,11
7197,27-02-2022,3311,1458,3,30,218,Net Banking,Completed,No,8
7198,02-05-2024,3052,1395,3,30,323,UPI,Pending,No,8
7199,03-04-2024,2906,1205,3,15,360,COD,Completed,No,5
7200,10-05-2022,2138,1074,4,25,133,Net Banking,Completed,No,5
7201,20-08-2024,4047,322,5,20,260,UPI,Completed,No,6
7202,18-09-2024,3211,1107,2,20,115,Debit Card,Completed,No,8
7203,14-05-2022,2695,536,4,25,217,COD,Pending,No,6
7204,22-11-2024,3596,69,5,25,159,Debit Card,Completed,No,7
7205,17-09-2022,1268,1032,1,20,441,Net Banking,Completed,No,7
7206,14-06-2023,3577,916,3,0,232,Net Banking,Completed,No,11
7207,27-03-2022,422,761,3,15,162,Credit Card,Completed,Yes,7
7208,06-01-2022,3267,1123,3,25,206,Net Banking,Completed,No,3
7209,31-03-2024,1658,710,5,30,468,UPI,Completed,No,7
7210,03-08-2024,2101,827,1,15,463,Net Banking,Completed,No,10
7211,25-10-2022,3940,208,1,10,141,Debit Card,Completed,No,9
7212,18-07-2022,685,815,4,10,393,Debit Card,Completed,No,8
7213,11-07-2023,2227,898,4,15,448,Debit Card,Completed,No,10
7214,13-06-2022,4389,1216,5,10,294,Credit Card,Completed,No,3
7215,25-06-2024,2423,1396,4,0,70,Credit Card,Completed,Yes,11
7216,09-07-2023,1078,26,4,25,369,COD,Failed,No,5
7217,27-04-2024,3986,507,3,5,148,UPI,Pending,No,6
7218,24-11-2024,3841,148,4,15,401,COD,Pending,No,10
7219,03-08-2022,3317,861,4,25,303,Debit Card,Completed,No,11
7220,09-04-2023,2844,378,4,25,165,COD,Completed,No,2
7221,31-10-2023,3440,980,5,20,111,COD,Completed,No,5
7222,14-01-2023,4112,65,4,30,120,Debit Card,Completed,No,10
7223,18-03-2024,4272,729,2,25,358,UPI,Completed,No,3
7224,11-02-2024,1904,803,2,0,216,Debit Card,Completed,No,1
7225,27-06-2023,4225,629,4,10,286,Credit Card,Completed,No,7
7226,14-05-2024,3295,597,2,0,333,Debit Card,Completed,No,10
7227,25-05-2023,4980,279,3,25,362,Net Banking,Pending,No,9
7228,21-03-2024,426,366,5,0,335,UPI,Completed,No,7
7229,20-06-2024,2402,499,4,15,138,Net Banking,Completed,No,9
7230,01-10-2023,750,169,2,0,400,Net Banking,Completed,No,2
7231,03-11-2024,4840,462,3,0,423,Net Banking,Completed,No,2
7232,20-02-2024,4575,420,3,30,368,UPI,Completed,No,9
7233,02-10-2023,44,876,4,10,358,UPI,Completed,No,1
7234,04-07-2022,1560,40,3,0,489,Credit Card,Completed,No,1
7235,02-11-2023,4195,363,3,5,160,COD,Completed,No,4
7236,28-11-2023,3469,84,4,5,422,COD,Completed,Yes,9
7237,19-06-2023,3952,1262,2,0,325,Credit Card,Completed,No,1
7238,05-10-2023,4267,344,1,10,331,Net Banking,Completed,Yes,5
7239,11-04-2022,148,1482,5,10,238,Credit Card,Completed,No,11
7240,15-08-2022,2171,509,4,25,464,Debit Card,Completed,Yes,11
7241,12-09-2022,112,841,2,15,159,COD,Completed,No,5
7242,04-10-2022,4164,338,3,25,336,UPI,Pending,No,9
7243,05-01-2023,828,1022,1,5,440,Credit Card,Completed,No,7
7244,30-04-2022,1753,874,3,20,357,UPI,Completed,No,7
7245,05-09-2024,2940,862,1,25,267,Net Banking,Completed,Yes,10
7246,10-01-2024,3729,182,1,20,451,UPI,Completed,Yes,2
7247,20-05-2023,3617,7,2,30,274,COD,Pending,No,3
7248,21-02-2024,3724,665,4,5,105,Debit Card,Completed,No,11
7249,02-04-2022,2278,408,2,5,148,Debit Card,Pending,No,6
7250,21-12-2023,160,1323,4,10,94,Credit Card,Completed,No,10
7251,21-08-2022,3366,262,2,5,250,Debit Card,Completed,No,2
7252,25-05-2022,2234,1423,1,30,48,UPI,Completed,No,8
7253,29-08-2024,1014,475,2,25,291,Net Banking,Completed,No,8
7254,10-06-2022,4973,1213,5,10,226,Credit Card,Pending,No,5
7255,15-05-2024,552,277,4,25,60,UPI,Completed,No,3
7256,07-05-2022,1176,826,4,10,167,COD,Completed,No,2
7257,11-04-2023,1164,96,2,20,87,COD,Completed,No,3
7258,19-03-2024,1309,1056,1,30,204,Credit Card,Pending,No,2
7259,01-03-2023,1493,1292,1,15,452,UPI,Completed,No,11
7260,12-05-2024,1242,748,3,30,270,Debit Card,Completed,Yes,9
7261,06-10-2023,4532,393,2,5,316,Debit Card,Completed,No,10
7262,25-05-2023,4828,399,3,15,182,Net Banking,Completed,No,2
7263,21-04-2024,1778,1262,1,0,187,UPI,Completed,No,7
7264,15-09-2022,60,729,3,20,286,Debit Card,Completed,Yes,5
7265,24-07-2022,1634,995,4,5,307,UPI,Completed,No,4
7266,20-11-2024,2452,808,4,25,269,UPI,Failed,No,11
7267,17-06-2023,336,1374,5,30,305,UPI,Completed,No,10
7268,03-11-2023,831,1375,4,5,155,COD,Completed,No,8
7269,02-02-2024,1593,767,5,15,132,Debit Card,Failed,No,10
7270,25-04-2022,4381,1035,1,0,342,COD,Completed,Yes,1
7271,16-02-2024,960,1088,5,10,462,UPI,Completed,No,6
7272,21-09-2024,4167,1146,2,15,56,Credit Card,Completed,Yes,2
7273,16-01-2022,1122,187,2,20,315,Credit Card,Completed,No,8
7274,11-04-2022,2224,392,4,0,453,COD,Completed,Yes,7
7275,20-02-2022,3817,200,5,30,55,COD,Completed,No,9
7276,09-09-2023,4980,55,2,30,187,Net Banking,Completed,Yes,1
7277,06-10-2022,1099,382,5,15,306,Debit Card,Completed,No,2
7278,04-09-2023,143,295,1,5,392,Net Banking,Completed,No,10
7279,22-12-2024,2979,55,3,15,212,Net Banking,Completed,No,11
7280,28-05-2023,1047,643,2,20,351,Debit Card,Pending,No,8
7281,02-01-2023,1069,1451,5,20,201,Net Banking,Completed,No,4
7282,07-04-2022,4188,941,2,20,71,Net Banking,Completed,No,11
7283,24-08-2023,3341,80,2,15,41,UPI,Completed,No,9
7284,10-02-2024,4774,640,1,30,277,Credit Card,Completed,Yes,9
7285,08-02-2024,3436,1296,2,20,271,COD,Completed,Yes,9
7286,16-07-2023,3780,1285,3,30,376,Debit Card,Pending,No,8
7287,09-06-2024,4478,1275,2,25,359,Debit Card,Completed,No,6
7288,02-06-2024,966,296,1,10,109,Credit Card,Completed,No,9
7289,15-10-2024,1180,739,4,20,388,COD,Completed,No,2
7290,20-04-2024,2435,173,1,0,140,Net Banking,Completed,No,2
7291,13-04-2022,501,899,1,5,82,COD,Completed,No,2
7292,01-11-2023,4555,1277,5,15,242,COD,Completed,No,6
7293,11-06-2024,50,536,5,30,198,UPI,Completed,No,3
7294,21-06-2023,970,1150,4,15,264,COD,Completed,No,4
7295,28-11-2022,988,768,3,20,79,UPI,Completed,No,4
7296,30-01-2022,4628,439,2,15,346,UPI,Completed,No,8
7297,29-09-2023,1116,1313,1,15,328,COD,Completed,No,7
7298,07-10-2023,3933,1203,4,0,286,COD,Completed,No,4
7299,17-05-2024,1480,1104,3,15,139,Credit Card,Completed,No,7
7300,16-01-2024,4435,97,2,5,492,COD,Completed,No,7
7301,30-09-2024,3125,714,5,30,489,Debit Card,Completed,No,1
7302,26-06-2024,3568,30,4,15,128,Credit Card,Completed,No,11
7303,28-11-2023,1659,994,1,0,41,Credit Card,Completed,No,7
7304,01-03-2022,1877,1468,4,25,356,UPI,Completed,No,6
7305,11-07-2024,2052,1287,2,10,178,Debit Card,Completed,No,10
7306,24-09-2023,4377,1414,1,10,302,Net Banking,Completed,No,3
7307,16-10-2023,2816,655,1,15,40,Credit Card,Completed,No,9
7308,29-03-2023,971,864,3,0,224,Credit Card,Failed,No,4
7309,29-01-2023,208,1090,1,10,366,Debit Card,Completed,No,1
7310,03-11-2024,260,736,2,30,494,UPI,Completed,No,8
7311,01-03-2022,4359,853,2,0,437,Debit Card,Pending,No,6
7312,20-05-2024,783,531,2,10,324,Net Banking,Completed,No,1
7313,25-09-2022,505,1294,1,25,82,UPI,Completed,No,10
7314,12-05-2023,1574,1073,5,0,311,Debit Card,Completed,No,2
7315,27-01-2024,4299,1058,4,15,415,COD,Completed,No,1
7316,13-06-2023,1760,240,2,10,290,Credit Card,Completed,No,2
7317,08-04-2024,3795,596,3,20,168,Net Banking,Completed,No,3
7318,20-02-2024,3591,688,3,15,324,COD,Completed,No,10
7319,25-09-2022,4141,314,1,15,329,Debit Card,Completed,No,10
7320,13-01-2023,1402,846,1,0,392,UPI,Completed,No,7
7321,07-05-2024,789,1173,3,15,58,Net Banking,Completed,No,1
7322,21-11-2023,3330,1479,1,10,61,UPI,Completed,No,8
7323,16-08-2023,2845,1002,3,15,383,UPI,Completed,No,4
7324,21-04-2022,3986,157,4,15,242,Credit Card,Completed,Yes,3
7325,11-08-2022,4013,905,5,30,304,COD,Pending,No,7
7326,23-03-2024,2093,1256,2,25,159,Debit Card,Completed,No,7
7327,16-11-2023,2968,1231,4,0,198,Net Banking,Completed,No,8
7328,12-12-2023,1070,172,1,15,355,UPI,Completed,No,6
7329,14-04-2023,1676,1436,4,5,90,Debit Card,Completed,No,1
7330,20-04-2022,2613,1190,5,5,86,Credit Card,Failed,No,11
7331,19-01-2022,4397,505,3,10,424,UPI,Completed,No,10
7332,21-05-2024,288,544,3,0,134,Credit Card,Completed,No,9
7333,25-11-2022,786,1100,3,10,199,Debit Card,Completed,Yes,1
7334,18-01-2023,2317,1236,1,15,398,UPI,Completed,Yes,8
7335,31-08-2022,2839,603,5,0,277,Credit Card,Completed,No,6
7336,25-12-2022,3638,1046,5,20,418,Credit Card,Completed,No,10
7337,08-11-2022,2629,154,1,0,396,Net Banking,Completed,No,11
7338,26-08-2023,1266,424,2,15,345,UPI,Completed,No,4
7339,06-01-2023,2984,648,3,5,450,Net Banking,Completed,No,10
7340,14-07-2024,3016,292,4,15,140,COD,Completed,No,10
7341,26-05-2024,71,1434,4,5,217,COD,Completed,No,11
7342,06-09-2024,4931,613,4,0,84,COD,Failed,No,1
7343,28-08-2024,2461,593,2,15,91,Credit Card,Completed,No,7
7344,29-09-2023,612,1145,1,10,100,Debit Card,Completed,No,2
7345,01-04-2024,3524,647,1,0,205,Credit Card,Completed,No,2
7346,03-10-2022,3703,385,3,15,64,Net Banking,Completed,No,7
7347,10-10-2023,2577,731,2,30,367,UPI,Completed,Yes,2
7348,18-05-2022,191,234,4,25,263,Credit Card,Completed,No,1
7349,10-03-2024,1748,218,1,0,396,UPI,Pending,No,5
7350,26-02-2022,2126,1440,2,0,371,Net Banking,Completed,No,7
7351,01-08-2022,1629,1486,5,25,138,Net Banking,Completed,No,7
7352,11-06-2022,4985,1363,2,15,374,Debit Card,Completed,No,1
7353,29-12-2022,3373,246,3,25,377,Debit Card,Completed,No,5
7354,30-07-2023,2997,149,4,0,310,Debit Card,Completed,No,5
7355,24-07-2022,17,894,1,20,41,Debit Card,Completed,No,8
7356,09-07-2022,4911,404,1,15,303,COD,Completed,No,2
7357,02-02-2024,1598,503,5,20,495,UPI,Completed,No,9
7358,27-10-2024,1067,384,5,5,120,Debit Card,Completed,No,9
7359,30-05-2023,3140,33,5,0,89,Net Banking,Completed,No,3
7360,28-12-2024,3452,402,3,5,315,Debit Card,Completed,No,2
7361,24-11-2024,2260,1449,4,5,145,Debit Card,Completed,No,5
7362,06-03-2024,2251,657,5,5,491,Debit Card,Completed,No,10
7363,03-05-2022,2774,269,4,30,378,COD,Completed,No,10
7364,13-01-2022,4205,299,4,0,237,COD,Completed,No,2
7365,31-01-2022,284,113,5,30,249,COD,Completed,No,1
7366,10-08-2022,2989,1006,4,5,216,Debit Card,Completed,Yes,9
7367,29-08-2024,4833,1345,1,25,271,Credit Card,Completed,No,10
7368,23-11-2024,603,919,4,30,307,UPI,Completed,No,9
7369,22-03-2024,1364,1064,4,25,172,UPI,Completed,No,9
7370,12-09-2024,3353,674,1,5,182,COD,Pending,No,3
7371,09-10-2024,4076,946,1,25,234,Debit Card,Completed,No,3
7372,19-09-2022,4587,365,2,15,202,UPI,Completed,Yes,1
7373,06-02-2023,801,206,2,5,366,UPI,Completed,No,2
7374,12-06-2022,760,981,5,25,386,Debit Card,Completed,No,2
7375,21-12-2022,1494,1259,3,10,438,Debit Card,Completed,No,3
7376,04-01-2024,4801,107,4,0,221,Net Banking,Completed,No,3
7377,28-06-2024,3935,597,4,15,245,Net Banking,Completed,No,1
7378,28-01-2022,815,1116,3,20,291,UPI,Pending,No,1
7379,14-07-2023,4899,1438,5,30,200,UPI,Completed,No,9
7380,02-07-2024,373,40,4,10,389,Net Banking,Completed,No,6
7381,04-10-2022,2999,396,2,25,229,Net Banking,Completed,No,5
7382,16-04-2024,2892,1498,4,25,191,Debit Card,Completed,No,6
7383,23-06-2023,3792,1490,1,20,303,COD,Completed,Yes,7
7384,03-12-2022,3320,1012,4,10,497,UPI,Completed,No,1
7385,20-05-2024,2190,306,4,15,65,Credit Card,Completed,No,8
7386,05-06-2022,2450,43,1,10,116,Debit Card,Completed,Yes,8
7387,29-10-2022,3968,855,2,0,413,UPI,Completed,No,6
7388,16-08-2022,823,1008,1,30,217,Credit Card,Completed,Yes,9
7389,04-12-2022,222,1157,3,0,272,UPI,Completed,No,11
7390,20-04-2022,3938,577,2,0,394,Credit Card,Completed,Yes,1
7391,22-02-2023,1388,1375,4,10,363,Net Banking,Completed,No,3
7392,18-12-2024,3889,149,1,15,262,COD,Completed,Yes,2
7393,30-05-2023,2161,71,1,25,493,Net Banking,Completed,No,11
7394,14-04-2023,3271,321,2,5,203,Debit Card,Completed,No,9
7395,07-09-2024,1926,444,1,15,46,Net Banking,Completed,No,2
7396,02-12-2023,4694,767,3,15,428,Net Banking,Completed,No,2
7397,12-04-2023,2952,1186,5,20,265,Debit Card,Completed,No,5
7398,30-05-2024,4581,1384,4,25,264,COD,Completed,No,10
7399,10-12-2023,3994,458,3,15,307,Credit Card,Completed,No,3
7400,01-03-2024,2599,688,1,5,128,UPI,Completed,No,4
7401,26-12-2024,1667,793,5,10,138,Debit Card,Completed,No,9
7402,09-04-2022,3082,1220,4,10,220,Credit Card,Completed,No,4
7403,02-08-2024,3886,1184,3,5,150,Credit Card,Completed,No,1
7404,19-12-2023,4758,813,2,10,212,Credit Card,Completed,No,1
7405,12-12-2022,2115,92,4,0,148,Credit Card,Completed,No,8
7406,25-01-2024,2753,653,2,10,456,Debit Card,Completed,Yes,8
7407,27-06-2023,3169,261,4,0,304,Debit Card,Pending,Yes,6
7408,18-11-2024,1555,145,1,5,407,UPI,Completed,No,9
7409,25-12-2022,1081,239,3,5,210,Net Banking,Completed,No,3
7410,27-09-2023,3935,1095,4,30,203,Net Banking,Completed,No,2
7411,19-09-2022,88,906,2,15,460,Debit Card,Completed,No,11
7412,10-09-2022,2701,1499,4,10,462,Debit Card,Completed,No,2
7413,22-04-2023,2704,919,4,30,274,Credit Card,Completed,No,4
7414,28-10-2024,2960,656,4,20,447,Credit Card,Completed,No,9
7415,27-10-2023,2419,308,1,25,318,Debit Card,Completed,No,4
7416,03-06-2023,2423,667,3,10,490,COD,Completed,No,7
7417,12-01-2024,4148,1423,5,15,47,Credit Card,Pending,No,10
7418,04-07-2023,1748,774,4,30,343,Debit Card,Completed,No,11
7419,07-04-2022,41,1002,4,10,278,UPI,Completed,No,6
7420,06-03-2022,2139,1127,1,20,319,Debit Card,Completed,No,3
7421,29-05-2024,39,280,2,10,286,Net Banking,Completed,No,8
7422,06-06-2023,3085,755,5,20,173,UPI,Completed,No,2
7423,18-09-2023,3680,599,5,20,302,Net Banking,Completed,Yes,2
7424,23-01-2024,2152,133,5,30,59,UPI,Completed,No,3
7425,08-08-2023,3938,711,1,15,478,COD,Completed,No,5
7426,14-08-2024,2091,86,5,20,219,Net Banking,Completed,No,5
7427,25-11-2023,209,605,2,5,99,Debit Card,Completed,No,5
7428,26-10-2022,600,1205,3,20,258,UPI,Completed,No,5
7429,08-02-2023,605,35,5,5,72,COD,Pending,No,5
7430,07-06-2022,2524,610,4,5,163,UPI,Completed,No,7
7431,17-08-2022,3710,34,2,0,425,Credit Card,Completed,No,11
7432,14-10-2022,2157,478,2,0,64,COD,Completed,No,9
7433,01-02-2023,214,466,5,5,490,UPI,Completed,No,3
7434,12-11-2022,1577,385,4,20,281,Debit Card,Completed,No,4
7435,05-07-2024,2819,1146,2,30,177,Credit Card,Completed,No,3
7436,08-08-2023,2125,1333,1,20,75,COD,Completed,No,2
7437,03-10-2024,269,1232,5,30,117,Debit Card,Completed,No,1
7438,23-06-2022,2409,1150,4,20,457,Debit Card,Completed,No,4
7439,12-07-2024,2578,1086,3,0,453,UPI,Completed,No,10
7440,16-06-2024,4779,1079,2,0,150,Credit Card,Completed,No,10
7441,26-03-2024,4258,1372,3,25,261,Debit Card,Completed,No,5
7442,27-02-2023,4561,374,4,5,51,Credit Card,Completed,No,9
7443,13-05-2023,823,240,1,20,400,Debit Card,Completed,No,11
7444,25-08-2023,3636,820,4,10,433,Net Banking,Completed,No,11
7445,07-12-2022,2596,1248,3,5,403,COD,Failed,No,7
7446,29-09-2024,3954,538,4,30,481,Net Banking,Completed,No,8
7447,14-12-2022,3832,855,4,25,369,UPI,Completed,No,8
7448,04-03-2022,2100,48,2,15,465,COD,Completed,No,7
7449,28-01-2023,4584,813,4,25,105,UPI,Completed,No,2
7450,17-02-2024,3603,487,1,5,84,Credit Card,Completed,No,11
7451,14-12-2022,3468,801,2,25,254,Credit Card,Completed,No,5
7452,30-05-2022,651,960,1,30,368,COD,Completed,No,8
7453,30-08-2024,1635,1358,3,30,414,Credit Card,Completed,No,10
7454,26-12-2023,4815,740,4,0,193,Debit Card,Completed,No,6
7455,26-01-2022,1168,1271,5,5,272,UPI,Completed,No,8
7456,05-05-2022,4077,1129,4,25,329,Net Banking,Completed,No,5
7457,18-05-2022,199,888,5,20,441,Debit Card,Completed,No,3
7458,03-03-2024,1356,1483,2,25,313,Debit Card,Completed,No,9
7459,21-05-2023,3506,1396,3,0,320,COD,Completed,No,10
7460,27-03-2022,803,35,5,0,362,Debit Card,Completed,No,4
7461,07-06-2023,701,1268,4,30,247,Net Banking,Completed,No,3
7462,05-11-2023,503,1433,4,25,183,Net Banking,Failed,No,2
7463,03-02-2023,4565,865,4,10,324,Credit Card,Completed,No,2
7464,09-03-2022,2414,205,3,20,339,Net Banking,Pending,No,6
7465,02-03-2024,4720,545,5,20,357,Credit Card,Completed,No,3
